job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,salario_min,salario_max,salario_avg,estado,pais,tem_python,tem_sql,tem_r,tem_machine_learning,tem_aws,tem_spark,tem_deep_learning,tem_scikit_learning,tem_tensorflow,tem_pytorch,tem_azure,tem_gcp,tem_tableau,tem_pandas,tem_git,tem_java,tem_powerbi,salario_predito
Cientista de Dados,Não Informado,Híbrido,company_952,Hybrid,6 days ago,"Culver City, CA, US",Educação,Privada,390,Private,"€109,600 - €137,000",[],109600.0,137000.0,123300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134108.31875674523
Cientista de Dados,Sênior,Híbrido,company_146,"New York City, NY . San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finanças,Privada,780,€11.80B,"€175,364 - €241,124",[],175364.0,241124.0,208244.0,NY,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167620.62455721074
Cientista de Dados,Pleno,Presencial,company_105,"Gurgaon, Haryana, India",15 days ago,"New York, NY, US",Tecnologia,Privada,"30,060",Private,"€24,227","['aws', 'python', 'docker', 'machine learning', 'gcp', 'kubernetes', 'azure']",24227.0,24227.0,24227.0,,IN,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,22717.24450922192
Cientista de Dados,Sênior,Não Informado,company_954,"Palo Alto, CA",14 days ago,"CA, US",Tecnologia,Privada,15,Private,"€137,004 - €228,336",[],137004.0,228336.0,182670.0,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155203.61035695538
Cientista de Dados,Não Informado,Remoto,company_675,"Remote, United States . Fully Remote",6 days ago,"El Segundo, CA, US",Tecnologia,Privada,45,Private,"€118,741 - €182,674",[],118741.0,182674.0,150707.5,UN,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142352.94233594774
Cientista de Dados,Sênior,Não Informado,company_270,"Dallas, TX",7 days ago,"Woonsocket, RI, US",Saúde,Pública,"300,070",€121.37B,"€76,206 - €203,204","['git', 'python', 'docker', 'sql', 'machine learning', 'kubernetes', 'azure']",76206.0,203204.0,139705.0,TX,US,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,126424.98603699537
Cientista de Dados,Sênior,Híbrido,company_115,"Bengaluru, Karnataka, India . Hybrid",a day ago,"Frankfurt am Main, HE, DE",Finanças,Pública,"68,430",Public,"€24,205","['pytorch', 'aws', 'python', 'sql', 'gcp', 'azure', 'tensorflow']",24205.0,24205.0,24205.0,,IN,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,31172.119460202306
Cientista de Dados,Líder,Não Informado,company_244,"Bengaluru, Karnataka, India",5 days ago,"New York, NY, US",Finanças,Pública,"290,770",€350.37B,"€42,738","['sql', 'machine learning', 'tableau', 'python']",42738.0,42738.0,42738.0,,IN,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39651.29846243686
Cientista de Dados,Sênior,Não Informado,company_233,"San Diego, CA",4 days ago,"Reston, VA, US",Tecnologia,Pública,"27,440",Public,"€95,583 - €172,782","['machine learning', 'python']",95583.0,172782.0,134182.5,CA,US,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159754.62577134906
Cientista de Dados,Líder,Presencial,company_962,"Stamford, CT",a month ago,"Stamford, CT, US",Tecnologia,Pública,"3,305",Public,"€138,011 - €166,416",['python'],138011.0,166416.0,152213.5,CT,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157766.5318136296
Cientista de Dados,Sênior,Presencial,company_119,"Menlo Park, CA . On-site",a month ago,"West Menlo Park, CA, US",Finanças,Pública,"3,790",€7.94B,"€184,499 - €217,378",[],184499.0,217378.0,200938.5,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199731.27397906285
Cientista de Dados,Sênior,Remoto,company_038,"Stockholm, Stockholm County, Sweden",7 days ago,"Kista, SE",Tecnologia,Pública,"131,970",€17.11B,"€52,510","['spark', 'scikit-learn', 'python', 'scala', 'java', 'machine learning', 'keras', 'deep learning', 'tensorflow']",52510.0,52510.0,52510.0,,,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,51421.74007900434
Cientista de Dados,Sênior,Remoto,company_964,"Herndon, VA",a day ago,"Westminster, CO, US",Tecnologia,Pública,"2,870",Public,"€123,307 - €168,973","['pandas', 'numpy', 'aws', 'git', 'python', 'docker', 'linux', 'sklearn', 'machine learning', 'kubernetes', 'deep learning', 'azure', 'matplotlib']",123307.0,168973.0,146140.0,VA,US,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,132406.66876407538
Cientista de Dados,Sênior,Não Informado,company_610,"Chicago, IL",25 days ago,"Chicago, IL, US",Tecnologia,Privada,"51,230",Private,"€104,727","['java', 'machine learning', 'r', 'python']",104727.0,104727.0,104727.0,IL,US,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,119742.85498964695
Cientista de Dados,Não Informado,Remoto,company_965,Fully Remote,13 days ago,"Bellevue, WA, US",Tecnologia,Privada,330,Private,"€87,643",[],87643.0,87643.0,87643.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167140.08870234992
Cientista de Dados,Líder,Híbrido,company_645,Hybrid,9 days ago,"Berkeley, CA, US",Tecnologia,Privada,180,Private,"€178,100 - €205,500",[],178100.0,205500.0,191800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190246.76615611243
Cientista de Dados,Sênior,Remoto,company_966,"California, United States, Colorado, United States, Florida, United States, Georgia, United States, Illinois, United States, Massachusetts, United States, Nevada, United States, New Jersey, United States, New York, United States, North Carolina, United States, Oregon, United States, Pennsylvania, United States, South Carolina, United States, Texas, United States, Virginia, United States, Washington, United States . Fully Remote",14 days ago,"San Francisco, CA, US",Finanças,Privada,240,Private,"€173,535",[],173535.0,173535.0,173535.0,UN,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154085.72071603598
Cientista de Dados,Pleno,Híbrido,company_202,"Bengaluru, Karnataka, India . Hybrid",2 days ago,"Palo Alto, CA, US",Tecnologia,Pública,"195,020",€18.30B,"€34,805","['numpy', 'spark', 'aws', 'python', 'neural network', 'database', 'machine learning', 'tensorflow']",34805.0,34805.0,34805.0,,IN,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,27819.69981409046
Cientista de Dados,Sênior,Remoto,company_969,"San Jose, California, United States . Fully Remote",8 days ago,"Purchase, NY, US",Saúde,Pública,"4,570",Public,"€155,272 - €182,672",[],155272.0,182672.0,168972.0,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187473.9646947752
Cientista de Dados,Júnior,Não Informado,company_343,"London, England, United Kingdom",2 days ago,"Edinburgh, GB",Finanças,Pública,"60,020",€24.63B,"€59,680","['aws', 'machine learning', 'linux', 'python']",59680.0,59680.0,59680.0,,UK,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74877.86921950169
Cientista de Dados,Sênior,Remoto,company_337,"Reston, VA",7 days ago,"Fairfax, VA, US",Finanças,Pública,"7,290",Public,"€108,442 - €184,349","['r', 'python', 'sql', 'machine learning', 'database', 'azure']",108442.0,184349.0,146395.5,VA,US,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,133368.9338411773
Cientista de Dados,Sênior,Não Informado,company_212,"Cincinnati, OH",22 days ago,"Boston, MA, US",Tecnologia,Pública,"222,490",Public,"€135,178","['aws', 'python', 'machine learning', 'azure', 'deep learning']",135178.0,135178.0,135178.0,OH,US,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,121958.49256019585
Cientista de Dados,Sênior,Não Informado,company_318,United States,2 months ago,"Dallas, TX, US",Tecnologia,Pública,"55,030",€14.56B,"€100,472","['sql', 'machine learning', 'r', 'python']",100472.0,100472.0,100472.0,,US,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121523.29797222221
Cientista de Dados,Pleno,Remoto,company_421,Brazil . Fully Remote,14 days ago,"Cheyenne, WY, US",Tecnologia,,Private,,"€25,211","['sql', 'machine learning', 'python']",25211.0,25211.0,25211.0,,BR,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27762.188221794073
Cientista de Dados,Pleno,Não Informado,company_971,"Singapore, Singapore",7 days ago,"Singapore, SG",Tecnologia,Privada,"3,682",Private,"€83,973",['machine learning'],83973.0,83973.0,83973.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71509.55878567458
Engenheiro de Machine Learning,Não Informado,Presencial,company_403,"Boston, MA . On-site",6 days ago,"Boston, MA, US",Varejo,Pública,"17,030",Public,"€160,750 - €170,797",[],160750.0,170797.0,165773.5,MA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153370.29181333704
Cientista de Dados,Sênior,Remoto,company_067,"San Francisco, CA, US . Remote, US . Fully Remote",21 days ago,"San Francisco, CA, US",Tecnologia,Pública,"5,260",€14.30B,"€306,626",[],306626.0,306626.0,306626.0,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286833.3287300225
Cientista de Dados,Sênior,Remoto,company_974,"Toronto, Ontario, Canada",4 days ago,"Toronto, ON, CA",Tecnologia,Pública,"2,280",Public,"€45,064 - €105,142","['sql', 'machine learning', 'python']",45064.0,105142.0,75103.0,,CA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79725.61092662893
Cientista de Dados,Sênior,Híbrido,company_975,"San Francisco, California, United States . Hybrid",12 days ago,"Miramar, FL, US",Tecnologia,Privada,15,Private,"€173,539 - €210,072",[],173539.0,210072.0,191805.5,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201846.2332873959
Cientista de Dados,Sênior,Não Informado,company_895,"Colorado Springs, CO",2 months ago,"Centreville, VA, US",Tecnologia,Pública,"16,060",Public,"€79,192 - €138,558","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'amazon', 'r', 'python', 'scikit-learn', 'scipy', 'linux', 'java', 'machine learning', 'keras', 'deep learning', 'matplotlib', 'tensorflow']",79192.0,138558.0,108875.0,CO,US,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,116727.07725659433
Cientista de Dados,Sênior,Presencial,company_979,"Bengaluru, Karnataka, India",2 months ago,"Pune, MH, IN",Tecnologia,Pública,"125,010",Public,"€23,903","['spark', 'aws', 'r', 'python', 'sql', 'machine learning', 'database', 'hadoop', 'azure']",23903.0,23903.0,23903.0,,IN,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,31522.58532916281
Engenheiro de Machine Learning,Não Informado,Presencial,company_156,"Mountain View, California (HQ) . On-site",16 days ago,"Mountain View, CA, US",Tecnologia,Privada,900,€8.10B,"€126,250 - €189,589",[],126250.0,189589.0,157919.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118326.96688418345
Cientista de Dados,Sênior,Híbrido,company_003,"Bentonville, AR . Hybrid",18 days ago,"Bentonville, AR, US",Varejo,Pública,€352.44B,Public,"€82,200 - €164,400","['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",82200.0,164400.0,123300.0,AR,US,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,102171.6246066051
Cientista de Dados,Líder,Não Informado,company_980,"Bengaluru, Karnataka, India",a month ago,"Minneapolis, MN, US",Varejo,Pública,"409,060",€66.94B,"€31,966 - €58,197","['spark', 'r', 'python', 'scala', 'java', 'sql', 'hadoop', 'machine learning']",31966.0,58197.0,45081.5,,IN,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,73449.16158333333
Cientista de Dados,Pleno,Híbrido,company_983,"Annapolis Junction, MD . Fort Meade, MD . Hybrid",17 days ago,"McLean, VA, US",Tecnologia,Pública,"27,060",Public,"€70,878 - €160,749","['linux', 'machine learning', 'r', 'python']",70878.0,160749.0,115813.5,MD,US,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124194.81469170634
Cientista de Dados,Sênior,Híbrido,company_357,"Hyderabad, Telangana, India . Chennai, Tamil Nadu, India . Hybrid",14 days ago,"Basking Ridge, NJ, US",Tecnologia,Pública,"132,070",€142.28B,"€22,839","['aws', 'r', 'python', 'sql', 'gcp', 'machine learning', 'tableau']",22839.0,22839.0,22839.0,,IN,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,31138.58960626527
Cientista de Dados,Júnior,Não Informado,company_014,"Berkeley, CA",2 months ago,"Berkeley, CA, US",Educação,,"17,441",Education,"€99,741 - €189,795",['machine learning'],99741.0,189795.0,144768.0,CA,US,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132326.96303205128
Cientista de Dados,Pleno,Remoto,company_421,"Santo Domingo, Dominican Republic . Fully Remote",14 days ago,"Cheyenne, WY, US",Tecnologia,,Private,,"€25,216","['sql', 'machine learning', 'python']",25216.0,25216.0,25216.0,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24983.929522505277
Cientista de Dados,Júnior,Não Informado,company_985,"Madrid, Community of Madrid, Spain",5 days ago,"Chicago, IL, US",Finanças,Privada,"312,040",Private,"€28,045","['python', 'docker', 'kubernetes', 'machine learning', 'azure', 'deep learning']",28045.0,28045.0,28045.0,,ES,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,38347.14841391926
Cientista de Dados,Sênior,Remoto,company_647,"India, Hyderabad . Fully Remote",20 days ago,"London, GB",Tecnologia,Privada,900,Private,"€39,023",[],39023.0,39023.0,39023.0,,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35339.15858401686
Cientista de Dados,Sênior,Presencial,company_316,"Gurgaon, Haryana, India",8 days ago,"Eden Prairie, MN, US",Saúde,Pública,"37,950",Public,"€29,801 - €32,905","['python', 'machine learning', 'gcp', 'azure', 'deep learning', 'tensorflow']",29801.0,32905.0,31353.0,,IN,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,30880.71795535912
Cientista de Dados,Líder,Presencial,company_844,"San Diego, CA",3 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,070",€94.69B,"€145,221","['r', 'python', 'sql', 'machine learning', 'tableau']",145221.0,145221.0,145221.0,CA,US,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180852.76272140874
Cientista de Dados,Líder,Remoto,company_338,"Cambridge, MA",7 days ago,"Paris, FR",Saúde,Pública,"75,470",€99.86B,"€149,787","['pytorch', 'r', 'python', 'machine learning', 'tensorflow']",149787.0,149787.0,149787.0,MA,US,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,147422.66281553858
Cientista de Dados,Sênior,Presencial,company_816,"San Francisco, CA",2 months ago,"San Francisco, CA, US",Varejo,Pública,"117,010",Public,"€159,293 - €211,170","['spark', 'sql', 'azure', 'python']",159293.0,211170.0,185231.5,CA,US,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,186862.19902666073
Cientista de Dados,Sênior,Presencial,company_096,"New York, New York, United States . On-site",23 days ago,"San Francisco, CA, US",Finanças,Privada,950,€11.68B,"€175,364 - €219,204",[],175364.0,219204.0,197284.0,NE,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160233.92044177026
Cientista de Dados,Sênior,Presencial,company_917,"Mountain View, CA . San Bruno, CA",4 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,760",€1.14T,"€151,616 - €222,855","['sql', 'r', 'python']",151616.0,222855.0,187235.5,CA,US,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202539.2200159033
Cientista de Dados,Sênior,Presencial,company_003,"Bellevue, WA",16 days ago,"Bentonville, AR, US",Varejo,Pública,€352.44B,Public,"€142,483 - €284,961","['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']",142483.0,284961.0,213722.0,WA,US,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,201447.2298894467
Cientista de Dados,Sênior,Presencial,company_849,"Whitehouse Station, NJ . Philadelphia, PA . Jersey City, NJ . Philadelphia, Pennsylvania, Amerika Serikat . Whitehouse Station, New Jersey, Amerika Serikat",3 months ago,"Readington Township, NJ, US",Finanças,Pública,"29,400",Public,"€96,818 - €165,318","['database', 'sql', 'machine learning', 'python']",96818.0,165318.0,131068.0,NJ,US,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140371.76822814357
Cientista de Dados,Pleno,Não Informado,company_055,"Cary, NC",19 days ago,"Zürich, ZH, CH",Tecnologia,Pública,"97,300",€55.34B,"€37,995 - €64,591",[],37995.0,64591.0,51293.0,NC,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137803.22245326193
Engenheiro de Machine Learning,Não Informado,Híbrido,company_403,"Boston, MA . Hybrid",22 days ago,"Boston, MA, US",Varejo,Pública,"17,020",Public,"€160,748 - €170,795",[],160748.0,170795.0,165771.5,MA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151648.6362307599
Cientista de Dados,Líder,Não Informado,company_366,"Hyderabad, Telangana, India",7 days ago,"Columbia, MD, US",Tecnologia,Privada,180,Private,"€19,780","['aws', 'r', 'python', 'sql', 'machine learning', 'azure', 'tableau']",19780.0,19780.0,19780.0,,IN,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,27871.915000391597
Engenheiro de Machine Learning,Sênior,Não Informado,company_941,"Bengaluru, Karnataka, India",14 days ago,"Dublin, IE",Tecnologia,Pública,"492,235",€153.05B,"€10,524 - €26,185","['sql', 'python']",10524.0,26185.0,18354.5,,IN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20594.740852792635
Cientista de Dados,Não Informado,Híbrido,company_081,"Toronto, Canada . Hybrid",7 days ago,"San Francisco, CA, US",Tecnologia,Pública,"5,010",€4.67B,"€98,640 - €123,300",[],98640.0,123300.0,110970.0,,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108533.07005615238
Cientista de Dados,Sênior,Não Informado,company_844,"Plano, TX",8 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,020",€94.39B,"€168,969","['spark', 'r', 'python', 'sql', 'tableau']",168969.0,168969.0,168969.0,TX,US,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,140802.49368823192
Cientista de Dados,Sênior,Presencial,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,800",€1.29T,"€128,780 - €184,493","['sql', 'r', 'python']",128780.0,184493.0,156636.5,CA,US,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202539.2200159033
Cientista de Dados,Líder,Híbrido,company_667,"Mountain View, CA, US . San Francisco, CA, US . Hybrid",9 days ago,"Mountain View, CA, US",Tecnologia,Privada,"2,760",Private,"€251,171",[],251171.0,251171.0,251171.0,CA,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223983.29598279315
Cientista de Dados,Sênior,Remoto,company_421,"Lima, Peru",5 days ago,"Cheyenne, WY, US",Tecnologia,,Private,,"€7,679","['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']",7679.0,7679.0,7679.0,,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16010.132621290548
Cientista de Dados,Sênior,Remoto,company_848,"East Hanover, NJ",14 days ago,"Basel, BS, CH",Saúde,Pública,"107,690",€160.95B,"€104,122 - €192,715","['gcp', 'database']",104122.0,192715.0,148418.5,NJ,US,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139094.01428608294
Cientista de Dados,Sênior,Não Informado,company_844,"Mountain View, CA",a month ago,"Mountain View, CA, US",Tecnologia,Pública,"17,020",€94.64B,"€173,539","['sql', 'machine learning', 'r', 'python']",173539.0,173539.0,173539.0,CA,US,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170522.97660071493
Cientista de Dados,Líder,Presencial,company_235,"Colorado Springs, CO",8 days ago,"San Antonio, TX, US",Finanças,Privada,"33,020",Private,"€150,503 - €287,666","['r', 'python', 'sql', 'database', 'machine learning']",150503.0,287666.0,219084.5,CO,US,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,184717.78777279772
Cientista de Dados,Sênior,Não Informado,company_270,"Albany, NY",2 months ago,"Woonsocket, RI, US",Saúde,Pública,"300,060",€121.22B,"€131,709 - €263,411","['aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",131709.0,263411.0,197560.0,NY,US,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,157389.24535611528
Cientista de Dados,Sênior,Não Informado,company_233,"McLean, VA",2 months ago,"Reston, VA, US",Tecnologia,Pública,"27,450",Public,"€115,177 - €208,199","['pandas', 'numpy', 'r', 'python', 'sql', 'tableau']",115177.0,208199.0,161688.0,VA,US,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,137020.8063931479
Cientista de Dados,Líder,Não Informado,company_872,"Boise, ID",a month ago,"Atlanta, GA, US",Finanças,Pública,"11,060",€18.58B,"€100,474","['pandas', 'numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",100474.0,100474.0,100474.0,ID,US,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,121087.59475720221
Cientista de Dados,Sênior,Híbrido,company_115,"Bengaluru, Karnataka, India . Hybrid",7 days ago,"Frankfurt am Main, HE, DE",Finanças,Pública,"68,420",Public,"€24,200","['pytorch', 'aws', 'python', 'sql', 'gcp', 'azure', 'tensorflow']",24200.0,24200.0,24200.0,,IN,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,31172.119460202306
Cientista de Dados,Sênior,Híbrido,company_316,"Dublin, County Dublin, Ireland . Hybrid",14 days ago,"Eden Prairie, MN, US",Saúde,Pública,"37,950",Public,"€67,973 - €93,598","['git', 'r', 'python', 'hadoop', 'deep learning', 'keras', 'azure', 'tensorflow']",67973.0,93598.0,80785.5,,,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,87521.5405995821
Cientista de Dados,Sênior,Presencial,company_917,"Mountain View, CA",a month ago,"Mountain View, CA, US",Tecnologia,Pública,"258,810",€1.44T,"€207,333 - €292,272","['sql', 'r', 'python']",207333.0,292272.0,249802.5,CA,US,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202539.2200159033
Cientista de Dados,Sênior,Remoto,company_967,"Gurugram, Haryana, India . Madurai, Tamil Nadu, India . Jaipur, Rajasthan, India . Chandigarh, India . Mumbai, Maharashtra, India + 34 More",7 days ago,"San Diego, CA, US",Tecnologia,Privada,950,Private,"€24,358","['scikit-learn', 'python', 'airflow', 'sql', 'machine learning']",24358.0,24358.0,24358.0,,IN,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29881.354856966133
Cientista de Dados,Sênior,Não Informado,company_678,"Fort Meade, MD",8 days ago,"Herndon, VA, US",Tecnologia,Privada,"5,010",Private,"€133,347 - €213,720",['tableau'],133347.0,213720.0,173533.5,MD,US,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,148123.80250572265
Cientista de Dados,Sênior,Não Informado,company_366,"Hyderabad, Telangana, India",a month ago,"Columbia, MD, US",Tecnologia,Privada,180,Private,"€19,777","['pytorch', 'aws', 'python', 'docker', 'gcp', 'kubernetes', 'azure', 'tensorflow']",19777.0,19777.0,19777.0,,IN,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,28360.281628644978
Engenheiro de Machine Learning,Sênior,Presencial,company_156,"Mountain View, California (HQ) . On-site",7 days ago,"Mountain View, CA, US",Tecnologia,Privada,900,€8.20B,"€203,472 - €304,988",[],203472.0,304988.0,254230.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149658.5136480637
Cientista de Dados,Sênior,Híbrido,company_308,"Redmond, WA . Hybrid",2 days ago,"Redmond, WA, US",Tecnologia,Pública,"182,328",€1.98T,"€136,788","['sql', 'azure', 'machine learning', 'python']",136788.0,136788.0,136788.0,WA,US,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,197522.4113567373
Cientista de Dados,Sênior,Híbrido,company_980,"Brooklyn Park, MN . Hybrid",7 days ago,"Minneapolis, MN, US",Varejo,Pública,"409,050",€67.04B,"€86,770 - €156,183","['spark', 'r', 'python', 'scala', 'java', 'sql', 'hadoop', 'machine learning']",86770.0,156183.0,121476.5,MN,US,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,126683.78119468504
Cientista de Dados,Sênior,Híbrido,company_291,"Alpharetta, GA . Hybrid",7 days ago,"Bengaluru, KA, IN",Tecnologia,Pública,"261,040",€71.18B,"€85,855 - €150,244","['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",85855.0,150244.0,118049.5,GA,US,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,121635.8976711199
Cientista de Dados,Sênior,Não Informado,company_171,"Bengaluru, Karnataka, India",7 days ago,"Armonk, NY, US",Tecnologia,Pública,"524,568",€119.18B,"€33,043 - €52,693","['pandas', 'pytorch', 'r', 'python', 'java', 'database', 'keras', 'machine learning', 'matplotlib', 'tensorflow']",33043.0,52693.0,42868.0,,IN,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,40995.72325072041
Engenheiro de Machine Learning,Sênior,Não Informado,company_678,"College Park, MD",21 days ago,"Herndon, VA, US",Tecnologia,Privada,"5,060",Private,"€73,068 - €116,908","['pytorch', 'python', 'java', 'keras', 'machine learning', 'tensorflow']",73068.0,116908.0,94988.0,MD,US,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,127150.16095233746
Cientista de Dados,Sênior,Presencial,company_395,"New York, NY",18 days ago,"McLean, VA, US",Varejo,Pública,"55,100",€36.38B,"€158,013 - €180,298","['pytorch', 'aws', 'database', 'machine learning', 'tensorflow']",158013.0,180298.0,169155.5,NY,US,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,154038.48830416257
Cientista de Dados,Sênior,Híbrido,company_667,"Mountain View, California, USA . Hybrid",9 days ago,"Mountain View, CA, US",Tecnologia,Privada,"2,810",Private,"€236,556",[],236556.0,236556.0,236556.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187251.81622390778
Cientista de Dados,Sênior,Não Informado,company_183,"Tallinn, Harjumaa, Estonia",7 days ago,"Tallinn, EE",Tecnologia,Privada,"3,760",Private,"€61,775","['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'airflow', 'machine learning']",61775.0,61775.0,61775.0,,,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,67159.5817419836
Cientista de Dados,Sênior,Não Informado,company_980,"Bengaluru, Karnataka, India",a month ago,"Minneapolis, MN, US",Varejo,Pública,"409,040",€67.09B,"€31,971 - €58,202","['pytorch', 'python', 'docker', 'sql', 'machine learning', 'kubernetes', 'hadoop', 'deep learning', 'tensorflow']",31971.0,58202.0,45086.5,,IN,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,55443.50408333333
Cientista de Dados,Sênior,Presencial,company_288,"Washington, DC . On-site",7 days ago,"Reston, VA, US",Tecnologia,Pública,"26,010",€62.74B,"€109,604 - €146,136",['machine learning'],109604.0,146136.0,127870.0,DC,US,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132455.2751672464
