job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills
Cientista de Dados,Sênior,Presencial,company_134,"Nashville, TN . Bellevue, WA . Austin, TX . Arlington, VA . Bellevue, Washington, United States",11 days ago,"Seattle, WA, US",Varejo,Pública,"865,446",€839.08B,"€118,676 - €220,788","['amazon', 'spark', 'r', 'python', 'sql', 'hadoop']"
Engenheiro de Machine Learning,Pleno,,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Tecnologia,Pública,"492,255",€154.41B,"€10,605 - €26,380","['sql', 'python']"
Cientista de Dados,Sênior,Híbrido,company_008,"Bengaluru, Karnataka, India . Hybrid",8 days ago,"San Jose, CA, US",Tecnologia,Pública,"34,670",€82.20B,"€33,117 - €47,631",[]
Engenheiro de Machine Learning,Pleno,,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Tecnologia,Pública,"492,215",€154.16B,"€10,602 - €26,377","['pytorch', 'aws', 'python', 'docker', 'machine learning', 'azure', 'tensorflow']"
Cientista de Dados,Pleno,Presencial,company_134,"Seattle, WA",24 days ago,"Seattle, WA, US",Varejo,Pública,"865,436",€838.98B,"€110,400 - €220,791","['amazon', 'r', 'python', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Híbrido,company_008,"Scottsdale, AZ . Hybrid",2 months ago,"San Jose, CA, US",Tecnologia,Pública,"34,660",€82.25B,"€104,879 - €211,591","['sql', 'powerbi', 'tableau', 'python']"
Cientista de Dados,Sênior,Presencial,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,770",€1.40T,"€129,716 - €185,832","['sql', 'r', 'python']"
Engenheiro de Machine Learning,Pleno,Presencial,company_244,"Palo Alto, CA . Palo Alto, California, United States . On-site",a month ago,"New York, NY, US",Finanças,Pública,"290,770",€352.55B,"€131,552","['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']"
Cientista de Dados,Líder,,company_244,"Hyderabad, Telangana, India . Haidarábád, Telangána, Indie",a month ago,"New York, NY, US",Finanças,Pública,"290,770",€352.85B,"€54,950","['pytorch', 'machine learning', 'tensorflow', 'python']"
Cientista de Dados,Sênior,,company_171,"Bengaluru, Karnataka, India . Bangalore, Karnataka, India",22 days ago,"Armonk, NY, US",Tecnologia,Pública,"524,628",€120.24B,"€33,283 - €53,075","['docker', 'kubernetes', 'java']"
Engenheiro de Machine Learning,Sênior,,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Tecnologia,Pública,"492,225",€154.11B,"€20,445","['aws', 'gcp', 'azure']"
Cientista de Dados,Líder,Presencial,company_244,"New York, NY . On-site",21 days ago,"New York, NY, US",Finanças,Pública,"290,760",€352.90B,"€165,589","['machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Híbrido,company_003,"Sunnyvale, CA . Hybrid",15 days ago,"Bentonville, AR, US",Varejo,Pública,€354.99B,Public,"€183,991","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']"
Cientista de Dados,Pleno,Presencial,company_134,"North Reading, MA . North Reading, Massachusetts, USA",a month ago,"Seattle, WA, US",Varejo,Pública,"865,416",€839.03B,"€122,355 - €220,787","['amazon', 'python', 'sql', 'hadoop', 'machine learning']"
Engenheiro de Machine Learning,Pleno,,company_941,"Bengaluru, Karnataka, India",19 days ago,"Dublin, IE",Tecnologia,Pública,"492,235",€154.36B,"€10,604 - €26,379",['machine learning']
Cientista de Dados,Sênior,Presencial,company_917,"Dublin, County Dublin, Ireland",8 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,760",€1.50T,"€112,544","['sql', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Varejo,Pública,€354.99B,Public,"€131,557 - €263,107","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']"
Cientista de Dados,Pleno,Presencial,company_917,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,810",€1.20T,"€129,712 - €185,828","['sql', 'r', 'python']"
Engenheiro de Dados,Sênior,Presencial,company_134,"Seattle, WA",3 months ago,"Seattle, WA, US",Varejo,Pública,"865,476",€839.08B,"€119,600 - €220,792","['amazon', 'aws']"
Cientista de Dados,Líder,,company_244,"London, England, United Kingdom",19 days ago,"New York, NY, US",Finanças,Pública,"290,750",€352.75B,"€92,773 - €146,026",[]
Cientista de Dados,Líder,Presencial,company_273,"Menlo Park, CA",12 days ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,580",€231.89B,"€189,510 - €258,504","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Pleno,Presencial,company_395,"McLean, VA",17 days ago,"McLean, VA, US",Varejo,Pública,"55,090",€36.34B,"€159,154 - €181,600","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']"
Cientista de Dados,Líder,Presencial,company_395,"New York, NY",21 days ago,"McLean, VA, US",Varejo,Pública,"55,150",€36.34B,"€264,761 - €302,202","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']"
Cientista de Dados,Sênior,Presencial,company_273,"Burlingame, CA",a month ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,560",€231.94B,"€159,157 - €222,632","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,,company_844,"San Diego, CA",22 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,030",€95.22B,"€163,752","['r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,Sênior,Presencial,company_134,"Austin, TX . Bellevue, WA . New York, United States",a month ago,"Seattle, WA, US",Varejo,Pública,"865,416",€839.08B,"€156,391","['amazon', 'r', 'python', 'sql', 'machine learning']"
Cientista de Dados,Líder,Presencial,company_395,"New York, NY",a month ago,"McLean, VA, US",Varejo,Pública,"55,140",€36.44B,"€194,110 - €221,524","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']"
Cientista de Dados,Sênior,,company_171,"Hyderabad, Telangana, India",15 days ago,"Armonk, NY, US",Tecnologia,Pública,"524,568",€120.34B,"€27,474 - €53,079","['database', 'machine learning', 'java']"
Cientista de Dados,Sênior,Híbrido,company_983,"Arlington, VA . Hybrid",4 days ago,"McLean, VA, US",Tecnologia,Pública,"27,010",Public,"€91,075 - €206,986","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']"
Cientista de Dados,Sênior,,company_844,"San Diego, CA",9 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,050",€95.27B,"€163,754","['r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,Sênior,Presencial,company_134,"Seattle, WA . Cupertino, CA",a month ago,"Seattle, WA, US",Varejo,Pública,"865,416",€838.73B,"€110,396 - €220,787","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']"
Cientista de Dados,Líder,Presencial,company_244,"Columbus, OH . On-site",11 days ago,"New York, NY, US",Finanças,Pública,"290,780",€352.70B,"€137,996","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']"
Cientista de Dados,Pleno,Presencial,company_273,"New York, NY",a month ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,560",€232.14B,"€133,392 - €187,668","['sql', 'machine learning', 'r', 'python']"
Engenheiro de Machine Learning,Sênior,,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Tecnologia,Pública,"492,215",€154.16B,"€20,440","['aws', 'gcp', 'azure']"
Cientista de Dados,Sênior,Presencial,company_134,"Seattle, WA . Arlington, VA",8 days ago,"Seattle, WA, US",Varejo,Pública,"865,466",€838.88B,"€110,393 - €220,784","['amazon', 'spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,810",€1.45T,"€208,825 - €294,379","['sql', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_395,"San Jose, CA",13 days ago,"McLean, VA, US",Varejo,Pública,"55,110",€36.49B,"€133,489 - €152,347","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']"
Cientista de Dados,Pleno,Híbrido,company_008,"Chicago, IL . Hybrid",2 months ago,"San Jose, CA, US",Tecnologia,Pública,"34,650",€82.45B,"€113,614 - €195,810","['r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,Sênior,Presencial,company_134,"Palo Alto, CA . Austin, TX . West Hollywood, CA . Arlington, VA . Seattle, WA + 1 More",8 days ago,"Seattle, WA, US",Varejo,Pública,"865,466",€838.88B,"€118,677 - €220,789","['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_273,"Bellevue, WA",7 days ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,590",€231.94B,"€133,394 - €187,670","['spark', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,Sênior,,company_917,"Bengaluru, Karnataka, India",23 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,810",€1.45T,"€42,805","['sql', 'r', 'python']"
Cientista de Dados,Pleno,,company_244,"London, England, United Kingdom",7 days ago,"New York, NY, US",Finanças,Pública,"290,800",€352.70B,"€97,625","['sql', 'machine learning', 'python']"
Cientista de Dados,Sênior,,company_844,"New York, NY",8 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,030",€95.07B,"€170,193","['tableau', 'sql', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_003,"Bentonville, AR",17 days ago,"Bentonville, AR, US",Varejo,Pública,€354.99B,Public,"€131,559 - €263,109","['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_003,"Sunnyvale, CA",19 days ago,"Bentonville, AR, US",Varejo,Pública,€354.99B,Public,"€107,640 - €215,272","['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']"
Cientista de Dados,Júnior,Presencial,company_030,Belarus,6 days ago,"Newtown, PA, US",Tecnologia,Pública,"49,540",Public,"€22,087","['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']"
Cientista de Dados,Líder,Presencial,company_917,"San Bruno, CA",8 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,770",€1.20T,"€181,232 - €267,706","['sql', 'r', 'python']"
Engenheiro de Machine Learning,Sênior,Híbrido,company_008,"San Jose, CA . Hybrid",a month ago,"San Jose, CA, US",Tecnologia,Pública,"34,630",€82.10B,"€172,950 - €298,014","['pytorch', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'deep learning', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_003,"Bentonville, AR",18 days ago,"Bentonville, AR, US",Varejo,Pública,€354.99B,Public,"€101,193 - €202,386","['pytorch', 'spark', 'r', 'python', 'scala', 'neural network', 'machine learning', 'deep learning', 'tensorflow']"
Cientista de Dados,Líder,Presencial,company_273,"Bellevue, WA",19 days ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,590",€232.19B,"€232,745 - €288,861",['machine learning']
Cientista de Dados,Sênior,Presencial,company_917,"Mountain View, CA",15 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,810",€1.35T,"€181,229 - €267,703","['sql', 'r', 'python']"
Cientista de Dados,Pleno,Presencial,company_134,"Seattle, WA",2 days ago,"Seattle, WA, US",Varejo,Pública,"865,446",€839.08B,"€110,401 - €220,792","['amazon', 'r', 'python', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,820",€1.45T,"€168,348 - €249,302","['sql', 'r', 'python']"
Engenheiro de Machine Learning,Pleno,,company_941,"Bengaluru, Karnataka, India",22 days ago,"Dublin, IE",Tecnologia,Pública,"492,205",€154.11B,"€10,603 - €26,378",['machine learning']
Cientista de Dados,Sênior,Remoto,company_083,"Gothenburg, Västra Götaland County, Sweden . Fully Remote",5 days ago,"Paris, IDF, FR",Tecnologia,Privada,"263,570",€25.49B,"€60,795","['pandas', 'amazon', 'pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'kubernetes', 'azure']"
Cientista de Dados,Sênior,Presencial,company_395,"San Jose, CA",16 days ago,"McLean, VA, US",Varejo,Pública,"55,130",€36.44B,"€159,156 - €181,602","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']"
Cientista de Dados,Líder,,company_291,"Delhi Cantonment, Delhi, India",4 days ago,"Bengaluru, KA, IN",Tecnologia,Pública,"261,030",€71.50B,"€9,657",[]
Cientista de Dados,Sênior,Presencial,company_003,"San Bruno, CA",17 days ago,"Bentonville, AR, US",Varejo,Pública,€354.99B,Public,"€131,556 - €263,106","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_134,"Bellevue, WA . Austin, TX . Nashville, TN . Tempe, AZ",16 days ago,"Seattle, WA, US",Varejo,Pública,"865,476",€838.83B,"€156,392 - €178,470","['amazon', 'aws', 'r', 'python', 'sql', 'tableau']"
Cientista de Dados,Sênior,,company_083,"Camden, NJ",4 months ago,"Paris, IDF, FR",Tecnologia,Privada,"263,580",€25.34B,"€80,371 - €124,381","['r', 'python', 'sql', 'machine learning', 'azure']"
Cientista de Dados,Sênior,Híbrido,company_008,"San Jose, CA . Hybrid",a month ago,"San Jose, CA, US",Tecnologia,Pública,"34,670",€82.20B,"€113,612 - €195,808","['tableau', 'sql', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_917,"Chicago, IL . Sunnyvale, CA",20 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,790",€1.50T,"€181,235 - €267,709","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_134,"New York, United States . Los Angeles Metropolitan Area . Seattle, WA . Austin, TX . Arlington, VA + 2 More",7 days ago,"Seattle, WA, US",Varejo,Pública,"865,426",€838.88B,"€137,999 - €165,596","['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_844,"San Francisco, CA",5 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,020",€95.27B,"€164,672 - €171,572","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_244,"New York, NY . On-site",6 days ago,"New York, NY, US",Finanças,Pública,"290,780",€352.80B,"€133,114 - €193,194","['pandas', 'numpy', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,Pleno,Presencial,company_244,"Plano, TX . On-site",6 days ago,"New York, NY, US",Finanças,Pública,"290,800",€352.60B,"€124,196 - €197,790","['pytorch', 'spark', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']"
Engenheiro de Dados,Sênior,,company_134,"Vancouver, British Columbia, Canada",21 days ago,"Seattle, WA, US",Varejo,Pública,"865,426",€838.83B,"€95,034 - €158,785","['amazon', 'aws', 'python', 'scala', 'java', 'airflow', 'sql']"
Cientista de Dados,Pleno,Presencial,company_273,"Bellevue, WA",19 days ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,580",€232.09B,"€159,150 - €222,625","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Varejo,Pública,€354.99B,Public,"€131,554 - €263,104","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']"
Engenheiro de Machine Learning,Sênior,Presencial,company_134,"Seattle, WA",6 days ago,"Seattle, WA, US",Varejo,Pública,"865,436",€838.98B,"€110,395 - €220,786","['amazon', 'machine learning']"
Engenheiro de Machine Learning,Pleno,,company_941,"Bengaluru, Karnataka, India . Bangalore, Karnataka, India",21 days ago,"Dublin, IE",Tecnologia,Pública,"492,245",€154.21B,"€10,601 - €26,376",['machine learning']
Cientista de Dados,Pleno,,company_881,"Singapore, Singapore",a month ago,CN,Tecnologia,Privada,"110,010",€129.04B,"€57,958 - €103,129","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Híbrido,company_003,"Bentonville, AR . Hybrid",18 days ago,"Bentonville, AR, US",Varejo,Pública,€354.99B,Public,"€131,552 - €263,102","['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'airflow', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,,company_844,"Mountain View, CA",8 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,050",€95.37B,"€170,195","['spark', 'r', 'python', 'sql', 'tableau']"
Cientista de Dados,Sênior,Presencial,company_917,"Los Angeles, CA . Mountain View, CA",15 days ago,"Mountain View, CA, US",Tecnologia,Pública,"258,790",€1.15T,"€129,711 - €185,827","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']"
Cientista de Dados,Sênior,Híbrido,company_008,"Bengaluru, Karnataka, India . Hybrid",8 days ago,"San Jose, CA, US",Tecnologia,Pública,"34,650",€82.40B,"€24,239 - €47,626","['sql', 'machine learning', 'python']"
Cientista de Dados,Sênior,,company_171,"Bengaluru, Karnataka, India",a day ago,"Armonk, NY, US",Tecnologia,Pública,"524,598",€120.29B,"€33,288 - €53,080","['pytorch', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']"
Engenheiro de Machine Learning,Sênior,,company_134,"Melbourne, Victoria, Australia",a month ago,"Seattle, WA, US",Varejo,Pública,"865,456",€838.78B,"€64,290","['amazon', 'machine learning']"
Cientista de Dados,Pleno,Presencial,company_395,"McLean, VA",11 days ago,"McLean, VA, US",Varejo,Pública,"55,150",€36.29B,"€145,904 - €166,510","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']"
Cientista de Dados,Pleno,Presencial,company_395,"New York, NY",17 days ago,"McLean, VA, US",Varejo,Pública,"55,110",€36.34B,"€159,149 - €181,595","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']"
Cientista de Dados,Sênior,Presencial,company_844,"San Diego, CA",8 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,040",€95.22B,"€195,486 - €201,926","['r', 'python', 'scala', 'sql', 'machine learning', 'deep learning']"
